match_id,duration,first_blood_time,game_mode,dire_score,radiant_score,radiant_win,start_time,region,patch,throw,comeback,replay_url,player_slot,ability_upgrades_arr,assists,backpack_0,backpack_1,backpack_2,deaths,denies,gold,gold_spent,hero_damage,hero_healing,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,item_neutral,kills,last_hits,level,net_worth,permanent_buffs,tower_damage,isRadiant,total_gold,total_xp,kda,rank_tier,gold_per_min,xp_per_min,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage,list_of_picks
6564198790,2668,0,22,32,52,True,1652195675,5,50,-313,,http://replay156.valve.net/570/6564198790_639947366.dem.bz2,129,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 6759, 6582, 6598, 6584, 6756, 843]",19,0,0,0,6,11,1399,19835,30399,0,129,50,178,1,116,110,168,326,6,245,27,18499,"[{'permanent_buff': 6, 'stack_count': 1}]",164,False,21744,32238,3,54,"{'raw': 489, 'pct': 0.7032967032967034}","{'raw': 725, 'pct': 0.820054945054945}","{'raw': 0.1349325337331334, 'pct': 0.4059065934065934}","{'raw': 5.509745127436282, 'pct': 0.8076923076923077}","{'raw': 683.6356821589205, 'pct': 0.804945054945055}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 164, 'pct': 0.1971153846153846}","[{'hero_id': 84, 'team': 0, 'order': 0}, {'hero_id': 16, 'team': 0, 'order': 1}, {'hero_id': 121, 'team': 1, 'order': 2}, {'hero_id': 129, 'team': 1, 'order': 3}, {'hero_id': 29, 'team': 0, 'order': 4}, {'hero_id': 8, 'team': 1, 'order': 5}, {'hero_id': 30, 'team': 1, 'order': 6}, {'hero_id': 27, 'team': 0, 'order': 7}, {'hero_id': 74, 'team': 1, 'order': 8}, {'hero_id': 93, 'team': 0, 'order': 9}]"
6564123641,2221,118,22,26,41,True,1652193159,5,50,1889,,http://replay155.valve.net/570/6564123641_349460673.dem.bz2,132,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 545, 6582, 6598, 6584]",14,69,69,0,6,10,732,16375,19340,0,129,50,178,168,112,73,73,376,2,247,23,16067,[],2941,False,18582,25689,2,54,"{'raw': 502, 'pct': 0.7493131868131868}","{'raw': 694, 'pct': 0.7451923076923077}","{'raw': 0.0540297163439892, 'pct': 0.09271978021978022}","{'raw': 6.672669968482666, 'pct': 0.9182692307692307}","{'raw': 522.4673570463755, 'pct': 0.4958791208791209}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 2941, 'pct': 0.7623626373626373}","[{'hero_id': 129, 'team': 1, 'order': 0}, {'hero_id': 121, 'team': 0, 'order': 1}, {'hero_id': 27, 'team': 1, 'order': 2}, {'hero_id': 20, 'team': 0, 'order': 3}, {'hero_id': 81, 'team': 0, 'order': 4}, {'hero_id': 136, 'team': 1, 'order': 5}, {'hero_id': 99, 'team': 0, 'order': 6}, {'hero_id': 8, 'team': 1, 'order': 7}, {'hero_id': 17, 'team': 1, 'order': 8}, {'hero_id': 126, 'team': 0, 'order': 9}]"
6562893945,2920,4,22,44,32,False,1652118478,5,50,,1681,http://replay156.valve.net/570/6562893945_1491661566.dem.bz2,128,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 545, 6582, 6598, 6584, 6756, 843]",21,0,0,0,3,9,3545,25680,28982,0,129,50,96,1,116,110,168,825,8,320,27,25620,[],4366,False,27204,32704,7,54,"{'raw': 559, 'pct': 0.9017857142857143}","{'raw': 672, 'pct': 0.6737637362637363}","{'raw': 0.1643835616438356, 'pct': 0.5384615384615384}","{'raw': 6.575342465753424, 'pct': 0.9100274725274725}","{'raw': 595.5205479452054, 'pct': 0.6552197802197802}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 4366, 'pct': 0.8866758241758241}","[{'hero_id': 9, 'team': 1, 'order': 0}, {'hero_id': 90, 'team': 0, 'order': 1}, {'hero_id': 14, 'team': 1, 'order': 2}, {'hero_id': 83, 'team': 0, 'order': 3}, {'hero_id': 94, 'team': 1, 'order': 4}, {'hero_id': 2, 'team': 0, 'order': 5}, {'hero_id': 129, 'team': 1, 'order': 6}, {'hero_id': 13, 'team': 0, 'order': 7}, {'hero_id': 1, 'team': 0, 'order': 8}, {'hero_id': 47, 'team': 1, 'order': 9}]"
6562786926,3778,25,22,44,51,False,1652113711,5,50,,3217,http://replay151.valve.net/570/6562786926_523314995.dem.bz2,1,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 545, 6582, 6598, 6584, 6766, 843, 6759, 884, 6756]",35,50,0,0,4,19,5792,33835,42198,0,129,0,256,600,116,110,168,638,9,547,30,31142,"[{'permanent_buff': 12, 'stack_count': 0}]",1560,True,42187,39669,8,54,"{'raw': 670, 'pct': 0.9862637362637363}","{'raw': 630, 'pct': 0.5542582417582418}","{'raw': 0.14293276866066704, 'pct': 0.4416208791208791}","{'raw': 8.68713605082054, 'pct': 0.9917582417582418}","{'raw': 670.1641079936473, 'pct': 0.7836538461538461}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 1560, 'pct': 0.5769230769230769}","[{'hero_id': 64, 'team': 0, 'order': 0}, {'hero_id': 9, 'team': 1, 'order': 1}, {'hero_id': 129, 'team': 0, 'order': 2}, {'hero_id': 20, 'team': 1, 'order': 3}, {'hero_id': 71, 'team': 1, 'order': 4}, {'hero_id': 30, 'team': 0, 'order': 5}, {'hero_id': 41, 'team': 0, 'order': 6}, {'hero_id': 56, 'team': 1, 'order': 7}, {'hero_id': 67, 'team': 1, 'order': 8}, {'hero_id': 17, 'team': 0, 'order': 9}]"
6562698721,3092,49,22,36,48,True,1652110295,5,50,937,,http://replay152.valve.net/570/6562698721_1338637139.dem.bz2,129,"[5008, 5009, 5007, 5009, 5009, 5010, 5009, 5007, 5007, 7132, 5007, 5010, 5008, 5008, 6991, 5008, 5010, 6815, 6608, 5918]",17,86,0,0,6,9,546,22050,51467,0,2,50,116,600,127,125,9,362,14,240,27,20746,"[{'permanent_buff': 13, 'stack_count': 11}]",1128,False,24117,34630,4,54,"{'raw': 468, 'pct': 0.4908062234794908}","{'raw': 672, 'pct': 0.5615275813295615}","{'raw': 0.2716688227684346, 'pct': 0.6407355021216408}","{'raw': 4.657179818887451, 'pct': 0.5275813295615276}","{'raw': 998.7128072445021, 'pct': 0.8868458274398868}","{'raw': 0, 'pct': 0.9476661951909476}","{'raw': 1128, 'pct': 0.4823196605374823}","[{'hero_id': 16, 'team': 0, 'order': 0}, {'hero_id': 5, 'team': 1, 'order': 1}, {'hero_id': 30, 'team': 1, 'order': 2}, {'hero_id': 128, 'team': 0, 'order': 3}, {'hero_id': 19, 'team': 1, 'order': 4}, {'hero_id': 60, 'team': 0, 'order': 5}, {'hero_id': 2, 'team': 1, 'order': 6}, {'hero_id': 14, 'team': 0, 'order': 7}, {'hero_id': 120, 'team': 1, 'order': 8}, {'hero_id': 44, 'team': 0, 'order': 9}]"
6562336697,1945,0,22,17,47,True,1652097567,5,50,-308,,http://replay154.valve.net/570/6562336697_1585477427.dem.bz2,1,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 6759, 6582, 6598]",18,0,0,0,6,11,416,12965,10956,0,129,50,178,1,116,168,36,840,3,124,19,14366,"[{'permanent_buff': 12, 'stack_count': 0}]",2125,True,13290,16986,3,54,"{'raw': 410, 'pct': 0.3695054945054945}","{'raw': 524, 'pct': 0.3001373626373626}","{'raw': 0.09254498714652958, 'pct': 0.23076923076923078}","{'raw': 3.825192802056555, 'pct': 0.34684065934065933}","{'raw': 337.97429305912596, 'pct': 0.11263736263736264}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 2125, 'pct': 0.657967032967033}","[{'hero_id': 75, 'team': 1, 'order': 0}, {'hero_id': 84, 'team': 0, 'order': 1}, {'hero_id': 129, 'team': 0, 'order': 2}, {'hero_id': 43, 'team': 1, 'order': 3}, {'hero_id': 97, 'team': 0, 'order': 4}, {'hero_id': 11, 'team': 1, 'order': 5}, {'hero_id': 76, 'team': 0, 'order': 6}, {'hero_id': 49, 'team': 1, 'order': 7}, {'hero_id': 8, 'team': 1, 'order': 8}, {'hero_id': 48, 'team': 0, 'order': 9}]"
6561390187,2212,65,22,34,43,True,1652033217,5,50,100,,http://replay151.valve.net/570/6561390187_1811112833.dem.bz2,3,"[6495, 6583, 6495, 6583, 6583, 6598, 6495, 6583, 6495, 883, 6582, 6598, 6582, 6582, 6759, 6582, 6598, 6584]",19,0,0,0,6,11,2021,16285,33691,0,129,50,178,1,116,112,36,326,6,194,23,17946,[],4452,True,18285,25659,3,54,"{'raw': 496, 'pct': 0.7287087912087912}","{'raw': 696, 'pct': 0.7520604395604396}","{'raw': 0.162748643761302, 'pct': 0.529532967032967}","{'raw': 5.262206148282098, 'pct': 0.7396978021978022}","{'raw': 913.8607594936709, 'pct': 0.9587912087912088}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 4452, 'pct': 0.8928571428571429}","[{'hero_id': 64, 'team': 0, 'order': 0}, {'hero_id': 50, 'team': 1, 'order': 1}, {'hero_id': 129, 'team': 0, 'order': 2}, {'hero_id': 107, 'team': 1, 'order': 3}, {'hero_id': 46, 'team': 0, 'order': 4}, {'hero_id': 57, 'team': 0, 'order': 5}, {'hero_id': 11, 'team': 1, 'order': 6}, {'hero_id': 8, 'team': 1, 'order': 7}, {'hero_id': 45, 'team': 1, 'order': 8}, {'hero_id': 82, 'team': 0, 'order': 9}]"
6560863585,3119,0,22,56,47,False,1652014025,5,50,,692,http://replay155.valve.net/570/6560863585_1666901468.dem.bz2,132,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 6759, 6582, 6598, 6584, 6766]",33,0,0,0,11,2,2825,18975,33809,0,129,50,178,600,116,110,73,311,6,255,26,21480,[],2569,False,25419,30254,3,54,"{'raw': 489, 'pct': 0.7032967032967034}","{'raw': 582, 'pct': 0.426510989010989}","{'raw': 0.11542160949022123, 'pct': 0.3331043956043956}","{'raw': 4.9054184033344015, 'pct': 0.6531593406593407}","{'raw': 650.3815325424816, 'pct': 0.757554945054945}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 2569, 'pct': 0.7197802197802198}","[{'hero_id': 129, 'team': 1, 'order': 1}, {'hero_id': 50, 'team': 0, 'order': 2}, {'hero_id': 14, 'team': 0, 'order': 3}, {'hero_id': 121, 'team': 1, 'order': 4}, {'hero_id': 100, 'team': 1, 'order': 5}, {'hero_id': 12, 'team': 1, 'order': 6}, {'hero_id': 114, 'team': 0, 'order': 7}, {'hero_id': 15, 'team': 0, 'order': 8}, {'hero_id': 17, 'team': 1, 'order': 9}, {'hero_id': 74, 'team': 0, 'order': 10}]"
6556317367,2144,114,22,36,28,False,1651760608,5,50,,303,http://replay156.valve.net/570/6556317367_1740032073.dem.bz2,132,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 6759, 6582, 6598, 6584]",22,0,0,0,6,3,1491,14835,19440,0,129,50,178,1,116,0,112,358,2,177,24,15216,[],5582,False,15829,26800,3,54,"{'raw': 443, 'pct': 0.5103021978021978}","{'raw': 750, 'pct': 0.8736263736263736}","{'raw': 0.055970149253731345, 'pct': 0.09821428571428571}","{'raw': 4.9533582089552235, 'pct': 0.6675824175824175}","{'raw': 544.0298507462686, 'pct': 0.5473901098901099}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 5582, 'pct': 0.9402472527472527}","[{'hero_id': 129, 'team': 1, 'order': 0}, {'hero_id': 14, 'team': 1, 'order': 1}, {'hero_id': 90, 'team': 0, 'order': 2}, {'hero_id': 87, 'team': 0, 'order': 3}, {'hero_id': 17, 'team': 0, 'order': 4}, {'hero_id': 8, 'team': 1, 'order': 5}, {'hero_id': 19, 'team': 0, 'order': 6}, {'hero_id': 7, 'team': 1, 'order': 7}, {'hero_id': 28, 'team': 0, 'order': 8}, {'hero_id': 9, 'team': 1, 'order': 9}]"
6556236711,2363,10,22,31,58,True,1651757869,5,50,0,,http://replay155.valve.net/570/6556236711_987618998.dem.bz2,4,"[5353, 5355, 5355, 5353, 5355, 5356, 5355, 7301, 7301, 7022, 5353, 5356, 7301, 5353, 5940, 7301, 5356, 830, 6543]",24,0,0,0,4,9,2923,19515,31130,0,71,50,152,154,116,73,108,335,12,182,27,20478,[],5194,True,21936,33042,7,54,"{'raw': 557, 'pct': 0.9392764857881137}","{'raw': 839, 'pct': 0.9909560723514211}","{'raw': 0.30469741853575966, 'pct': 0.9354005167958657}","{'raw': 4.621244181125688, 'pct': 0.8540051679586563}","{'raw': 790.4358865848499, 'pct': 0.9573643410852714}","{'raw': 0, 'pct': 0.7144702842377261}","{'raw': 5194, 'pct': 0.9806201550387597}","[{'hero_id': 31, 'team': 1, 'order': 0}, {'hero_id': 84, 'team': 0, 'order': 1}, {'hero_id': 86, 'team': 0, 'order': 2}, {'hero_id': 16, 'team': 1, 'order': 3}, {'hero_id': 76, 'team': 1, 'order': 4}, {'hero_id': 41, 'team': 1, 'order': 5}, {'hero_id': 71, 'team': 0, 'order': 6}, {'hero_id': 17, 'team': 0, 'order': 7}, {'hero_id': 107, 'team': 1, 'order': 8}, {'hero_id': 42, 'team': 0, 'order': 9}]"
6555248893,2372,0,22,27,41,True,1651687002,5,50,6656,,http://replay151.valve.net/570/6555248893_712878701.dem.bz2,4,"[5595, 5596, 5595, 5597, 5595, 5598, 5595, 5597, 5597, 880, 5597, 5598, 5596, 5596, 463, 5596, 5598, 7395]",20,0,0,0,6,6,1493,18375,25890,6267,104,50,116,1,127,40,112,837,6,244,23,16698,"[{'permanent_buff': 5, 'stack_count': 130}]",5003,True,18422,25696,3,54,"{'raw': 466, 'pct': 0.5345316934720908}","{'raw': 650, 'pct': 0.5515610217596972}","{'raw': 0.15177065767284992, 'pct': 0.380321665089877}","{'raw': 6.172006745362563, 'pct': 0.8902554399243141}","{'raw': 654.8903878583474, 'pct': 0.6149479659413434}","{'raw': 158.52445193929174, 'pct': 0.9631031220435194}","{'raw': 5003, 'pct': 0.6442762535477767}","[{'hero_id': 2, 'team': 1, 'order': 0}, {'hero_id': 27, 'team': 0, 'order': 1}, {'hero_id': 84, 'team': 0, 'order': 2}, {'hero_id': 26, 'team': 1, 'order': 3}, {'hero_id': 47, 'team': 1, 'order': 4}, {'hero_id': 35, 'team': 1, 'order': 5}, {'hero_id': 104, 'team': 0, 'order': 6}, {'hero_id': 59, 'team': 0, 'order': 7}, {'hero_id': 1, 'team': 0, 'order': 8}, {'hero_id': 42, 'team': 1, 'order': 9}]"
6555173286,2916,201,22,54,45,True,1651683597,5,50,6981,,http://replay155.valve.net/570/6555173286_1625795538.dem.bz2,132,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 545, 6582, 6598, 6584, 6766, 843, 6759]",25,0,0,0,5,14,1461,23040,37912,0,129,50,178,600,116,168,112,571,8,302,28,23236,[],3513,False,27264,34992,5,54,"{'raw': 561, 'pct': 0.9024725274725275}","{'raw': 720, 'pct': 0.804945054945055}","{'raw': 0.1646090534979424, 'pct': 0.5384615384615384}","{'raw': 6.213991769547325, 'pct': 0.882554945054945}","{'raw': 780.0823045267489, 'pct': 0.8997252747252747}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 3513, 'pct': 0.8173076923076923}","[{'hero_id': 31, 'team': 1, 'order': 0}, {'hero_id': 20, 'team': 0, 'order': 1}, {'hero_id': 87, 'team': 0, 'order': 2}, {'hero_id': 129, 'team': 1, 'order': 3}, {'hero_id': 30, 'team': 1, 'order': 4}, {'hero_id': 70, 'team': 1, 'order': 5}, {'hero_id': 96, 'team': 0, 'order': 6}, {'hero_id': 19, 'team': 0, 'order': 7}, {'hero_id': 17, 'team': 1, 'order': 8}, {'hero_id': 11, 'team': 0, 'order': 9}]"
6555107141,2318,62,22,28,20,False,1651680807,5,50,,914,http://replay153.valve.net/570/6555107141_762156753.dem.bz2,4,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 843, 6582, 6598, 6582, 6582, 545, 6582, 6598, 6584]",9,0,0,0,3,11,2311,13500,21908,0,129,50,178,1,116,40,168,289,5,261,22,14491,[],607,True,17114,21711,3,54,"{'raw': 443, 'pct': 0.5103021978021978}","{'raw': 562, 'pct': 0.375}","{'raw': 0.12942191544434858, 'pct': 0.39285714285714285}","{'raw': 6.755823986194996, 'pct': 0.9251373626373627}","{'raw': 567.0750647109578, 'pct': 0.5947802197802198}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 607, 'pct': 0.3804945054945055}","[{'hero_id': 64, 'team': 1, 'order': 0}, {'hero_id': 129, 'team': 0, 'order': 1}, {'hero_id': 62, 'team': 1, 'order': 2}, {'hero_id': 51, 'team': 0, 'order': 3}, {'hero_id': 50, 'team': 0, 'order': 4}, {'hero_id': 108, 'team': 1, 'order': 5}, {'hero_id': 74, 'team': 0, 'order': 6}, {'hero_id': 43, 'team': 1, 'order': 7}, {'hero_id': 8, 'team': 1, 'order': 8}, {'hero_id': 19, 'team': 0, 'order': 9}]"
6555056828,1701,0,22,14,46,True,1651678798,5,50,123,,http://replay151.valve.net/570/6555056828_360192443.dem.bz2,4,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 843, 6582, 6598, 6582, 6582, 545, 6582]",11,11,0,0,3,7,513,12955,13364,0,129,50,178,1,116,168,36,357,8,137,17,13163,[],3384,True,13409,14883,4,54,"{'raw': 473, 'pct': 0.6394230769230769}","{'raw': 525, 'pct': 0.3001373626373626}","{'raw': 0.2821869488536155, 'pct': 0.8681318681318682}","{'raw': 4.832451499118166, 'pct': 0.6332417582417582}","{'raw': 471.3932980599647, 'pct': 0.3784340659340659}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 3384, 'pct': 0.804945054945055}","[{'hero_id': 110, 'team': 0, 'order': 0}, {'hero_id': 68, 'team': 1, 'order': 1}, {'hero_id': 14, 'team': 0, 'order': 2}, {'hero_id': 35, 'team': 1, 'order': 3}, {'hero_id': 70, 'team': 1, 'order': 4}, {'hero_id': 56, 'team': 0, 'order': 5}, {'hero_id': 129, 'team': 0, 'order': 6}, {'hero_id': 13, 'team': 1, 'order': 7}, {'hero_id': 36, 'team': 0, 'order': 8}, {'hero_id': 27, 'team': 1, 'order': 9}]"
6553159639,2090,65,22,26,49,True,1651581381,5,50,0,,http://replay156.valve.net/570/6553159639_720230477.dem.bz2,4,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 545, 6582, 6598, 6584]",12,0,0,0,4,9,3538,14480,17369,0,129,50,178,1,116,168,569,834,8,175,22,16563,[],5717,True,17486,22815,4,54,"{'raw': 502, 'pct': 0.7493131868131868}","{'raw': 655, 'pct': 0.6284340659340659}","{'raw': 0.22966507177033493, 'pct': 0.7383241758241759}","{'raw': 5.023923444976077, 'pct': 0.6861263736263736}","{'raw': 498.63157894736844, 'pct': 0.43887362637362637}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 5717, 'pct': 0.9443681318681318}","[{'hero_id': 19, 'team': 1, 'order': 0}, {'hero_id': 5, 'team': 1, 'order': 1}, {'hero_id': 9, 'team': 1, 'order': 2}, {'hero_id': 35, 'team': 0, 'order': 3}, {'hero_id': 30, 'team': 0, 'order': 4}, {'hero_id': 17, 'team': 1, 'order': 5}, {'hero_id': 129, 'team': 0, 'order': 6}, {'hero_id': 31, 'team': 1, 'order': 7}]"
6553087180,2329,24,22,9,33,True,1651578638,5,50,80,,http://replay151.valve.net/570/6553087180_1174547642.dem.bz2,4,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 6759, 6582, 6598, 6584]",14,0,0,0,1,13,2448,18455,13557,0,129,50,178,600,116,569,168,574,4,273,23,20023,[],1908,True,20223,24765,9,54,"{'raw': 521, 'pct': 0.8104395604395604}","{'raw': 638, 'pct': 0.5741758241758241}","{'raw': 0.10304851867754401, 'pct': 0.2802197802197802}","{'raw': 7.033061399742379, 'pct': 0.9491758241758241}","{'raw': 349.257191927866, 'pct': 0.12843406593406592}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 1908, 'pct': 0.6318681318681318}","[{'hero_id': 62, 'team': 1, 'order': 0}, {'hero_id': 2, 'team': 1, 'order': 1}, {'hero_id': 14, 'team': 0, 'order': 2}, {'hero_id': 129, 'team': 0, 'order': 3}, {'hero_id': 39, 'team': 0, 'order': 4}, {'hero_id': 19, 'team': 0, 'order': 5}, {'hero_id': 34, 'team': 1, 'order': 6}, {'hero_id': 20, 'team': 1, 'order': 7}, {'hero_id': 94, 'team': 1, 'order': 8}, {'hero_id': 58, 'team': 0, 'order': 9}]"
6551958474,2537,230,22,45,19,False,1651510627,5,50,,598,http://replay152.valve.net/570/6551958474_1838024870.dem.bz2,131,"[5008, 5009, 5007, 5009, 5009, 5010, 5009, 5007, 5007, 7132, 5007, 5010, 5008, 5008, 6991, 5008, 5010, 562, 6608]",27,11,0,0,2,2,936,19030,37182,0,2,50,102,600,127,116,125,574,8,173,26,19611,"[{'permanent_buff': 13, 'stack_count': 4}]",1762,False,19492,31247,11,54,"{'raw': 461, 'pct': 0.471004243281471}","{'raw': 739, 'pct': 0.7821782178217822}","{'raw': 0.1891998423334647, 'pct': 0.384016973125884}","{'raw': 4.0914465904611745, 'pct': 0.3437057991513437}","{'raw': 879.3535672053607, 'pct': 0.7892503536067893}","{'raw': 0, 'pct': 0.9476661951909476}","{'raw': 1762, 'pct': 0.5919377652050919}","[{'hero_id': 23, 'team': 0, 'order': 0}, {'hero_id': 30, 'team': 1, 'order': 1}, {'hero_id': 2, 'team': 1, 'order': 2}, {'hero_id': 57, 'team': 0, 'order': 3}, {'hero_id': 84, 'team': 1, 'order': 4}, {'hero_id': 75, 'team': 0, 'order': 5}, {'hero_id': 93, 'team': 0, 'order': 6}, {'hero_id': 50, 'team': 1, 'order': 7}, {'hero_id': 123, 'team': 0, 'order': 8}, {'hero_id': 114, 'team': 1, 'order': 9}]"
6551895832,2065,253,22,22,35,True,1651508203,5,50,128,,http://replay151.valve.net/570/6551895832_2076953753.dem.bz2,132,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 6759, 6582, 6598, 6584]",13,0,240,0,9,6,957,12515,13705,0,129,50,178,1,116,8,36,358,2,142,20,11907,[],128,False,13663,19066,1,54,"{'raw': 397, 'pct': 0.32211538461538464}","{'raw': 554, 'pct': 0.3543956043956044}","{'raw': 0.05811138014527845, 'pct': 0.10576923076923077}","{'raw': 4.12590799031477, 'pct': 0.4320054945054945}","{'raw': 398.2082324455206, 'pct': 0.22664835164835165}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 128, 'pct': 0.17857142857142858}","[{'hero_id': 101, 'team': 1, 'order': 0}, {'hero_id': 58, 'team': 0, 'order': 1}, {'hero_id': 9, 'team': 1, 'order': 2}, {'hero_id': 75, 'team': 0, 'order': 3}, {'hero_id': 108, 'team': 0, 'order': 4}, {'hero_id': 13, 'team': 0, 'order': 5}, {'hero_id': 129, 'team': 1, 'order': 6}, {'hero_id': 112, 'team': 1, 'order': 7}, {'hero_id': 35, 'team': 1, 'order': 8}, {'hero_id': 18, 'team': 0, 'order': 9}]"
6551824581,1945,98,22,39,22,False,1651505642,5,50,,0,http://replay151.valve.net/570/6551824581_1331746283.dem.bz2,1,"[5115, 5116, 5114, 5116, 5116, 5117, 5116, 5115, 5115, 853, 5115, 5117, 5114, 5114, 6889, 5114, 5117, 504]",5,0,0,0,5,18,266,13350,21244,0,28,63,73,1,116,73,252,828,7,176,20,12976,"[{'permanent_buff': 12, 'stack_count': 0}]",507,True,15333,18866,2,54,"{'raw': 473, 'pct': 0.6690265486725664}","{'raw': 582, 'pct': 0.44778761061946903}","{'raw': 0.21593830334190234, 'pct': 0.6743362831858407}","{'raw': 5.429305912596401, 'pct': 0.8672566371681416}","{'raw': 655.3419023136247, 'pct': 0.831858407079646}","{'raw': 0, 'pct': 0.9309734513274336}","{'raw': 507, 'pct': 0.3787610619469027}","[{'hero_id': 137, 'team': 1, 'order': 0}, {'hero_id': 62, 'team': 1, 'order': 1}, {'hero_id': 19, 'team': 1, 'order': 2}, {'hero_id': 84, 'team': 1, 'order': 3}, {'hero_id': 1, 'team': 0, 'order': 4}, {'hero_id': 14, 'team': 0, 'order': 5}, {'hero_id': 17, 'team': 1, 'order': 6}, {'hero_id': 28, 'team': 0, 'order': 7}]"
6548252817,3136,115,22,46,50,True,1651326797,5,50,5928,,http://replay154.valve.net/570/6548252817_2134071883.dem.bz2,3,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 883, 6582, 6598, 6582, 6582, 545, 6582, 6598, 6584, 6756, 843, 6759, 884]",17,0,0,0,5,8,8982,27815,41975,0,129,50,114,600,116,110,168,638,20,375,29,35032,[],6899,True,36168,37370,6,54,"{'raw': 692, 'pct': 0.989010989010989}","{'raw': 715, 'pct': 0.7973901098901099}","{'raw': 0.38265306122448983, 'pct': 0.9498626373626373}","{'raw': 7.174744897959184, 'pct': 0.9546703296703297}","{'raw': 803.093112244898, 'pct': 0.9182692307692307}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 6899, 'pct': 0.9684065934065934}","[{'hero_id': 129, 'team': 0, 'order': 0}, {'hero_id': 68, 'team': 1, 'order': 1}, {'hero_id': 119, 'team': 1, 'order': 2}, {'hero_id': 64, 'team': 0, 'order': 3}, {'hero_id': 60, 'team': 1, 'order': 4}, {'hero_id': 123, 'team': 1, 'order': 5}, {'hero_id': 93, 'team': 0, 'order': 6}, {'hero_id': 84, 'team': 0, 'order': 7}, {'hero_id': 22, 'team': 1, 'order': 8}, {'hero_id': 126, 'team': 0, 'order': 9}]"
6548168019,2518,45,22,29,35,True,1651323925,5,50,768,,http://replay155.valve.net/570/6548168019_1806826502.dem.bz2,131,"[6495, 6583, 6495, 6583, 6495, 6598, 6495, 6583, 6583, 843, 6582, 6598, 6582, 6582, 545, 6582, 6598, 6584]",15,0,0,0,7,12,1358,19845,13399,0,129,50,178,600,116,168,36,638,4,301,24,18458,[],630,False,20018,27236,2,54,"{'raw': 477, 'pct': 0.6607142857142857}","{'raw': 649, 'pct': 0.6064560439560439}","{'raw': 0.09531374106433677, 'pct': 0.24244505494505494}","{'raw': 7.1723590150913425, 'pct': 0.9546703296703297}","{'raw': 319.2772041302621, 'pct': 0.08585164835164835}","{'raw': 0, 'pct': 0.9010989010989011}","{'raw': 630, 'pct': 0.38804945054945056}","[{'hero_id': 7, 'team': 0, 'order': 0}, {'hero_id': 35, 'team': 0, 'order': 1}, {'hero_id': 14, 'team': 1, 'order': 2}, {'hero_id': 129, 'team': 1, 'order': 3}, {'hero_id': 17, 'team': 1, 'order': 4}, {'hero_id': 67, 'team': 1, 'order': 5}, {'hero_id': 106, 'team': 0, 'order': 6}, {'hero_id': 16, 'team': 0, 'order': 7}, {'hero_id': 110, 'team': 1, 'order': 8}, {'hero_id': 94, 'team': 0, 'order': 9}]"
